label_path,audio_type,audio_path,file_id,occupation,channel,place,gender,age_range,experience,text,text_char_count,text_word_count_json,duration_ms_json,sampling_rate_json,file_size_json,audio_exists,error,channels,sample_width,sample_rate,frame_count,duration_sec,rms,mean_abs,dc_offset,peak,peak_dbfs,rms_dbfs,zero_crossing_rate,silence_ratio,frame_rms_mean,frame_rms_min,frame_rms_max,filler_counts_json,total_fillers,word_count,filler_ratio,stt_text,pronunciation_accuracy,wer,off_topic,off_topic_score,off_topic_reason
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127561.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127561.wav,ckmk_a_ps_f_n_127561,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 안톤 체홉 작가의 갈매기를 읽고 있습니다. 제가 예전에 대학교에 다닐 때 교양 과목으로 읽어야 했던 책이었는데요. 당시에는 레포트 쓰기에 급급해서 제대로 읽지 않았지만 오랜만에 책장에서 책을 발견하고 다시 한번 읽어보고 싶다는 생각이 들어서 읽게 됐습니다. 이십 대 때 읽었던 것과는 다르게 현재에는 안보였던 인물들이 보이고 이해가 되지 않았던 인물들이 이해가 되면서 좀 흥미를 찾으면서 읽고 있는 중인데요. 안톤 체홉 작가의 특징은 어떤 인간의 삶을 보여주려고 하는 그러한 작가라고 해서 그런지 정말 보는데도 나라도 다르고 좀 어떤 시대적인 배경도 다르지만 사람 사는 것은 다 비슷하구나 다 똑같은 고민과 그러한 관심을 갖고 있는게 우리 인간들의 모습이구나 라는 거를 깨닫게 돼서 재미있게 읽고 있습니다.,398,102,70060,16kHz,2241998,True,,1,2,16000,1120960,70.06,2062.648,1151.272,0.005,29562,-0.894,-24.02,0.11639,0.333143,1452.159,0.0,8626.021,"{""좀"": 2}",2,102,0.0196,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127562.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127562.wav,ckmk_q_ps_f_n_127562,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님께서 일을 하시다가 상사가 어려운 지시를 내린다면 어떻게 대처하시겠습니까,44,9,13510,16kHz,432398,True,,1,2,16000,216160,13.51,2168.32,884.809,-0.108,32256,-0.137,-23.587,0.184568,0.578402,1110.438,0.0,13998.911,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127562.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127562.wav,ckmk_a_ps_f_n_127562,PS,MOCK,ONLINE,FEMALE,45-54,NEW,네 우선 저는 신입이기 때문에 상사에게 어려운 지시를 받는다고 하더라도 신입의 자세로서 기꺼이 최선을 다하는 모습을 보여드리는 게 맞다고 생각을 하는데요. 정말 일과 무관한 그런 좀 개인적인 업무일지라도 어찌보면 기분도 상할 수 있고 이런 것까지 해야 하나 싶을 수도 있겠지만 그래도 조금 더 멀리 보고 이런 것들도 또한 사회생활의 하나다 라는 마음으로 일단은 신입이기 때문에 해 내려고 할 것 같습니다. 하지만 이 어려운 지시라는 게 회사의 목표에 좀 반하는 뭐 일이라던지 아니면 단체에 좀 손해가 갈 수 있는 피해를 끼칠 수 있는 그런 짓이라고 한다면 이거는 이행해서는 안 되는 부분이라고 생각을 하고 우선 다른 상사에게 알려서 지금 현재 이러한 지시를 받았고 이러한 상황에 놓여있다 라고 도움을 요청할 것 같습니다.,403,109,67880,16kHz,2172238,True,,1,2,16000,1086080,67.88,2181.481,1237.29,-0.113,24584,-2.496,-23.534,0.123229,0.329994,1538.353,0.0,10161.469,"{""이"": 1, ""뭐"": 1, ""좀"": 3}",5,109,0.0459,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127633.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127633.wav,ckmk_q_ps_f_n_127633,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님께서는 협업하는 과제와 혼자 하는 과제 중에서 어떤 과제를 더 선호하시나요 그 선호하는 이유가 뭔지 같이 말씀 부탁드릴게요,72,18,19840,16kHz,634958,True,,1,2,16000,317440,19.84,1957.422,840.052,-0.306,31800,-0.26,-24.475,0.133216,0.539315,1034.411,0.0,12492.8,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127633.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127633.wav,ckmk_a_ps_f_n_127633,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 그 전 회사에서 혼자 하는 업무도 했었고 협업해서 팀원들과 함께하는 과제도 많이 했습니다. 혼자 하는 업무는 모든 업무를 혼자서 판단하고 또 조용히 차분히 업무를 처리할 수 있다는 장점이 있지만 부담감이 조금 있었습니다. 함께 하는 업무는 서로 협의하면서 할 수 있어서 독단적으로 일을 처리하는 것이 아니어서 좋았습니다. 제 성격이 사람들과 소통하는 것을 좋아해서 저 저한테는 협업으로 하는 업무가 더 잘 맞다고 생각합니다. 이상입니다.,247,63,40420,16kHz,1293518,True,,1,2,16000,646720,40.42,2348.512,1441.413,-0.335,21272,-3.753,-22.893,0.118747,0.280554,1764.033,0.0,9043.446,"{""그"": 1}",1,63,0.0159,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127634.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127634.wav,ckmk_q_ps_f_n_127634,PS,MOCK,ONLINE,FEMALE,45-54,NEW,면접자님은 우리 회사에 입사를 딱 했더니 업무 내용과 강도가 예상했던 것과 다르다면 어떻게 진행하시겠습니까,59,14,10600,16kHz,339278,True,,1,2,16000,169600,10.6,1576.342,866.928,-0.292,18235,-5.091,-26.356,0.157194,0.371698,1085.09,0.0,7110.874,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127634.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127634.wav,ckmk_a_ps_f_n_127634,PS,MOCK,ONLINE,FEMALE,45-54,NEW,업무라는 것은 항상 같을 수가 없다고 생각합니다. 사회 환경도 계속 변화하듯이 업무는 계속 변화할 것이라고 생각합니다. 처음 예상하지 못한 부분이 있을 수 있지만 인간은 누구나 적응해 가면 무엇이든 적응할 수 있다고 생각합니다. 그래서 업무의 강도는 크게 중요하지 않다고 생각합니다. 다만 그 구성원들과 얼마큼 합이 잘 맞아서 잘 지내느냐가 중요하다고 생각합니다. 보통 회사에서 가장 견디기 힘든 것이 인간관계이기 때문인 것 같습니다. 이상입니다.,250,61,39400,16kHz,1260878,True,,1,2,16000,630400,39.4,2182.486,1318.767,-0.434,22228,-3.371,-23.53,0.119921,0.298985,1622.471,0.0,8282.229,"{""그"": 1}",1,61,0.0164,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127733.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127733.wav,ckmk_q_ps_f_n_127733,PS,MOCK,ONLINE,FEMALE,45-54,NEW,학교에서 선생님이 제자들에게 체벌을 한다든지 가정에서 부모님이 아이들을 교육시킨다든지 이런 것들을 훈육이라고 하는데 훈육에 대해서 어떻게 생각하는지 말씀해 주시겠습니까,93,19,16960,16kHz,542798,True,,1,2,16000,271360,16.96,2612.171,1313.188,-0.946,30030,-0.758,-21.969,0.133712,0.397406,1599.544,0.0,13385.009,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127733.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127733.wav,ckmk_a_ps_f_n_127733,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 지금 두 아이를 키우고 있는 엄마이면서 직업을 구하고 있는 구직자입니다. 자녀를 키울 때 훈육은 정말 중요하다고 생각합니다. 훈육은 자녀 인생의 기초를 마련해 주는 것입니다. 훈육을 할 때 철저하고 절대적인 원칙을 세워야 한다고 생각합니다. 자녀가 아무리 떼를 쓰더라도 위험하고 모두에게 해를 끼치는 행위는 절대 안 안 된다고 어릴 때부터 교육 시켜야 한다고 생각합니다. 그런 원칙으로 자녀를 교육시키면 처음에는 조금 힘들지만 점점 수긍하고 그대로 따르게 됩니다. 그렇다고 모든 것을 너무 엄격하게 하면 자녀와 부모 관계가 너무 경직하게 됩니다. 분명하게 안 된다는 걸 알려주고 그 나머지는 유연하게 할 수 있도록 하는 것이 좋을 것 같습니다. 이렇게 자라준다면 훌륭한 사회 구성원이 될 것이라고 생각합니다. 이상입니다.,406,102,62580,16kHz,2002638,True,,1,2,16000,1001280,62.58,2630.818,1605.278,-0.297,28768,-1.131,-21.907,0.124539,0.279962,1956.376,0.0,11506.579,"{""그"": 1}",1,102,0.0098,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127734.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127734.wav,ckmk_q_ps_f_n_127734,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님이 커뮤니케이션을 잘 할 수 있는 본인만에 스킬이 있다면 한번 말씀해 주실 수 있나요 직접 보여주셔도 좋습니다,65,17,11400,16kHz,364878,True,,1,2,16000,182400,11.4,2829.397,1416.87,-0.082,30440,-0.64,-21.275,0.154617,0.396491,1698.693,0.0,13524.204,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127734.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127734.wav,ckmk_a_ps_f_n_127734,PS,MOCK,ONLINE,FEMALE,45-54,NEW,커뮤니케이션에서 가장 중요한 것은 동감이라고 생각합니다. 내가 하고 싶은 말이 아닌 상대가 듣고 싶은 말을 하는 것이 중요하다고 생각합니다. 그러면 상대를 쉽게 설득할 수 있습니다. 또 말을 시작할 때 상대와 공통적인 부분을 찾아서 공감대를 형성합니다. 예를 들면 어 이 스카프 저도 있는데요 뭐 이런 식으로 하면서 친하게 유도를 하는 것입니다. 그리고 커뮤니케이션에서 중요한 것은 표정과 몸짓 뭐 이런 모든 것이 커뮤니케이션 스킬이 스킬이라고 생각합니다. 그래서 이 모든 것을 활용해서 커뮤니케이션을 하는 것이 중요하다고 생각합니다.,299,74,48480,16kHz,1551438,True,,1,2,16000,775680,48.48,2625.008,1504.892,-0.238,30975,-0.489,-21.926,0.127104,0.299917,1811.151,0.0,19749.584,"{""어"": 1, ""이"": 2, ""뭐"": 2}",5,74,0.0676,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127735.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127735.wav,ckmk_q_ps_f_n_127735,PS,MOCK,ONLINE,FEMALE,45-54,NEW,인생을 살면서 가장 힘들었던 점이 무엇이었는지 말씀해 주시고 그 점을 극복하기 위해 지원자는 어떤 노력을 해왔는지 말씀해 주세요,71,18,12940,16kHz,414158,True,,1,2,16000,207040,12.94,1845.551,1100.122,-0.408,20920,-3.898,-24.986,0.088592,0.292117,1327.354,0.0,8116.494,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127735.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127735.wav,ckmk_a_ps_f_n_127735,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 대입을 한 번 실패했습니다. 그때 저의 가정 환경이 재수를 할 수 있는 상황이 아니었습니다. 그래서 저는 컴퓨터를 배우고 설계사무소에 취업을 했습니다. 당시 컴퓨터를 배울 때 어 같이 배우던 분들이 모두 사 년제 대학교를 다니고 있던 분들이었는데 처음에는 의기소침했지만 컴퓨터는 새로운 분야이기 때문에 누구든지 먼저 잘하면 좋은 결과가 있을 거라고 생각해서 열심히 배웠습니다. 그리고 취업을 해서 다시 제가 가고 싶은 학교 공부를 했습니다. 그래서 그 다음 해에 제가 원하는 학교에 합격을 했고 또 대학 생활을 할 수 있었던 것 같습니다. 저는 그때가 가장 힘들었고 지금 생각하면 너무나 잘 극복했다는 걸 알 수 있습니다. 이상입니다.,358,94,55920,16kHz,1789518,True,,1,2,16000,894720,55.92,2508.722,1486.441,-0.387,29570,-0.892,-22.32,0.126634,0.302575,1809.892,0.0,13195.354,"{""어"": 1, ""그"": 1}",2,94,0.0213,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127736.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127736.wav,ckmk_q_ps_f_n_127736,PS,MOCK,ONLINE,FEMALE,45-54,NEW,직장에 입사하여 일을 하다보면 협업을 할 일이 많이 생길 수 있는데 혹시 이전 직장이나 대학에서 협업을 할 때 어려운 점은 있으셨나요 있다면 무엇이었는지 말씀해 주세요,93,25,16640,16kHz,532558,True,,1,2,16000,266240,16.64,1373.315,717.363,-0.413,12950,-8.064,-27.554,0.121387,0.424279,873.705,0.0,6585.416,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127736.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127736.wav,ckmk_a_ps_f_n_127736,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저의 경험을 말씀드리자면 협업은 여러 사람이 함께 하기 때문에 서로의 의견을 너무 내세우면 일이 잘 안 된다고 생각합니다. 그래서 업무 분담이 가장 중요하고 그리고 최적의 상황을 잘 나누어서 업무를 진행하는 것이 가장 좋다고 생각합니다. 그래서 먼저 모두 모여서 어떻게 업무를 할 것인지를 다 얘기를 하고 그 중에서 들어보고 가장 좋은 방법이 어떤 건지를 선택해서 팀원 구성원들이 같이 선택하고 같이 참여해야 업무가 잘 되었던 것 같습니다. 저는 그런 거를 앞으로 업무가 주어져 주어지더라도 그렇게 해결하겠습니다. 이상입니다.,294,75,53520,16kHz,1712718,True,,1,2,16000,856320,53.52,2930.818,1710.628,-0.247,29623,-0.876,-20.969,0.126025,0.323244,2071.45,0.0,12436.623,"{""그"": 1}",1,75,0.0133,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127737.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127737.wav,ckmk_q_ps_f_n_127737,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님 요즘 공부하고 있는 것이 있나요 있다면 왜 그걸 공부하는지 지금까지 무엇을 배웠는지 말씀 설명 부탁드릴게요,64,16,9760,16kHz,312398,True,,1,2,16000,156160,9.76,962.375,526.78,0.059,9849,-10.441,-30.642,0.13047,0.409836,638.954,0.0,4142.832,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127737.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127737.wav,ckmk_a_ps_f_n_127737,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 중국어를 전공했습니다. 그래서 에이치 에스 케이 육 급 자격증을 가지고 있습니다. 중국어로는 어느 정도 의사소통을 할 수 있는데 영어로는 의사소통을 하는 것이 쉽지 않은 것 같습니다. 그래서 현재 영어 공부를 많이 하고 있습니다. 토익도 준비하고 있고요. 근데 이 영어 공부에서 제가 가장 많이 신경 쓰는 부분은 외국인들과 의사소통을 하기 위해서 회화 부분을 중점적으로 공부하고 있습니다. 그리고 제가 살아가면서 정말 중요하다고 느꼈던 게 경제 분야라는 걸 뒤늦게 알게 되었습니다. 그래서 요즘은 제가 경제 분야에 대해서 공부를 하고 있습니다. 시사 경제 이런 부분도 많이 찾아보고요 따로 책을 사서 읽기도 하고 있습니다. 이상입니다.,358,91,50620,16kHz,1619918,True,,1,2,16000,809920,50.62,2303.184,1393.21,-0.272,24865,-2.397,-23.062,0.119587,0.273015,1700.647,0.0,10336.026,"{""이"": 1}",1,91,0.011,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127738.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127738.wav,ckmk_q_ps_f_n_127738,PS,MOCK,ONLINE,FEMALE,45-54,NEW,국민이 공직자에게 원하는 것은 무엇이라고 생각하는지 말씀에 보세요,36,8,18660,16kHz,597198,True,,1,2,16000,298560,18.66,2501.858,1252.634,-0.819,22140,-3.405,-22.344,0.111094,0.50911,1499.462,0.0,11935.61,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127738.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127738.wav,ckmk_a_ps_f_n_127738,PS,MOCK,ONLINE,FEMALE,45-54,NEW,공무원은 공공의 이익을 목표로 일을 하는 직업인이기 때문에 탁월한 능력으로 업무를 처리하는 것이 중요합니다. 하지만 깨끗한 성품과 부정부패에 빠지지 않는 청렴성이 가장 중요할 것 같습니다. 국민에 대한 봉사자로서 업무를 할 때 국민의 수탁자로 권한을 행사하면서 객관적이고 공정하게 업무를 처리해야 한다고 생각합니다. 공무원 헌정에는 공익을 우선시하며 투명하고 공정하게 맡은 바 책임을 다해야 한다는 내용과 창의성과 전문성을 바탕으로 업무를 적극적으로 수행해야 한다는 것이 있습니다. 이상입니다.,276,63,49370,16kHz,1579918,True,,1,2,16000,789920,49.37,3974.628,2205.903,-0.304,32767,-0.0,-18.323,0.125709,0.310652,2665.119,0.0,22399.523,{},0,63,0.0,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127739.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127739.wav,ckmk_q_ps_f_n_127739,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님께서 직접 해외 출장 장소를 선택해서 해외 출장을 갈 수 있다면 꼭 한번 가서 일을 보고 싶은 나라가 있으신가요 그 나라에 대해서 말씀해 주시겠어요,86,24,17920,16kHz,573518,True,,1,2,16000,286720,17.92,3702.555,2068.158,-2.37,28153,-1.319,-18.939,0.132939,0.428571,2545.602,0.0,13014.161,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127739.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127739.wav,ckmk_a_ps_f_n_127739,PS,MOCK,ONLINE,FEMALE,45-54,NEW,예전에 제가 싱가포르를 여행했던 적이 있습니다. 깔끔한 도시 이미지가 너무 좋았고 또 제가 중국어를 전공했는데 중국어로 의사소통이 가능했고 영어로도 의사소통이 가능한 나라입니다. 세계에서 가장 빠른 인터넷 연결 속도를 자랑하는 나라이기도 하지요. 금융과 아이티가 잘 결합되어 있고 또 싱가포르는 교육 의료 삶의 질 개인 안전 낮은 부패 등등 정말 장점이 많은 나라입니다. 이런 나라에서 업무를 하면서 많은 것을 배워서 한국에서 잘 적용해 보고 싶습니다. 이상입니다.,260,64,44320,16kHz,1418318,True,,1,2,16000,709120,44.32,2853.935,1714.522,-0.541,28104,-1.334,-21.2,0.121644,0.275271,2085.694,0.0,12214.282,{},0,64,0.0,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127853.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127853.wav,ckmk_q_ps_f_n_127853,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자님이 근무를 하고 있는데 만약에 상사가 업무와 무관한 일을 시킨다면 잘 수행할 자신이 있을까요 아니면 수행하지 않을 것인지 지원자님의 생각이 궁금합니다,87,21,15820,16kHz,506318,True,,1,2,16000,253120,15.82,2843.56,1456.751,-0.158,32768,0.0,-21.232,0.109814,0.399494,1819.616,0.0,15623.015,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127853.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127853.wav,ckmk_a_ps_f_n_127853,PS,MOCK,ONLINE,FEMALE,45-54,NEW,우선 제가 이전 직장에서도 일을 해 본 결과 업무와 무관한 일을 하지 않을 수 없다고 생각을 합니다. 오히려 업무와 관련된 일만 할 수 있는 그런 직장은 없는 것 같다고 생각을 했구요. 그렇기 때문에 상사가 시키는 그런 무관한 일일지라도 하나의 내 업무다 라는 마음으로 업무를 해야 하는 것이 저에게도 또 상사에게도 차라리 음 좋은 방향이 될 수 있다고 생각을 합니다. 다만 이 무관한 일이라는 것이 저희 회사에 어떤 해를 끼치거나 다른 사람에게 피해를 주는 그러한 업무라고 했을 때에는 정중하게 거절 의사를 밝히고 어쨌거나 이러한 일을 생각하고 어 도모하고 있다 라는 사실에 대해서는 다른 상사에게 알려야 될 필요성도 있지 않을까 하는 생각도 있습니다.,366,101,62320,16kHz,1994318,True,,1,2,16000,997120,62.32,2266.407,1283.729,-0.126,30964,-0.492,-23.202,0.1132,0.309692,1601.487,0.0,10561.973,"{""어"": 1, ""음"": 1, ""이"": 1, ""사실"": 1}",4,101,0.0396,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127854.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127854.wav,ckmk_q_ps_f_n_127854,PS,MOCK,ONLINE,FEMALE,45-54,NEW,지원자가 생각하는 고객 응대에 필요한 세 가지를 말해 보세요,33,9,7600,16kHz,243278,True,,1,2,16000,121600,7.6,2975.015,1245.043,-0.368,32766,-0.001,-20.839,0.113044,0.555263,1613.554,0.0,11838.248,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127854.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127854.wav,ckmk_a_ps_f_n_127854,PS,MOCK,ONLINE,FEMALE,45-54,NEW,고객 응대에 있어서 필요한 것 중에 한 가지는 우선적으로 센스가 있어야 한다고 생각합니다. 이 고객이 지금 어떠한 것을 필요로 하는지 어떠한 것에 불만을 가지고 있는지 무엇을 원하는지 이런 것들을 파악할 수 있는 그런 눈치와 센스가 있는 것이 우선적으로 준비가 되어 있어야 한다고 생각을 하구요. 두 번째로는 공감입니다. 고객들에게 단순히 저는 어 어떤 서비스나 물건만 팔고 또 그런 것들만 필요한 정보만 주는 것은 아니라고 생각을 하는데 이 고객이 말하고자 하는 게 무엇인지 들어주고 그거에 대해서 공감해주고 이해하려고 하는 그런 자세가 저는 필요하다고 생각을 하구요. 그다음 마지막으로 저는 정확성입니다. 아무리 그런 센스나 공감을 바탕으로 한다고 해도 만약 정확성이 결여되어 있다면 결국에 고객이 원하는 걸 결과적으로 얻어가지 못할 수 있으니 결과적으로는 정확하게 파악하는 것을 저희가 응대해주는 것이 맞다고 생각을 합니다.,464,117,73230,16kHz,2343438,True,,1,2,16000,1171680,73.23,2187.431,1203.06,-0.241,32521,-0.066,-23.51,0.11808,0.335609,1499.322,0.0,13069.496,"{""어"": 1, ""이"": 2}",3,117,0.0256,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127855.json,question,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_q_ps_f_n_127855.wav,ckmk_q_ps_f_n_127855,PS,MOCK,ONLINE,FEMALE,45-54,NEW,일을 하다 보면 다른 지역에서 업무를 수행해야 되는 경우도 많이 발생할 수 있습니다 본인의 거주 지역이 아닌 타 지역에 근무를 하는 것도 어 본인이 이 회사를 어 다니는 데 어 크게 문제가 없이 가능한 일인지 말씀해 주세요,124,37,19920,16kHz,637518,True,,1,2,16000,318720,19.92,1804.349,1108.761,-0.29,27808,-1.426,-25.183,0.112124,0.283133,1323.08,0.0,12209.615,,,,,,,,,,
C:\Users\yoonh\Downloads\Sample (1)\Sample\02.라벨링데이터\03.PublicService\Female\New\ckmk_d_ps_f_n_127855.json,answer,C:\Users\yoonh\Downloads\Sample (1)\Sample\01.원천데이터\03.PublicService\Female\New\ckmk_a_ps_f_n_127855.wav,ckmk_a_ps_f_n_127855,PS,MOCK,ONLINE,FEMALE,45-54,NEW,저는 저에게 특별한 이력이 있다고 한다면 제가 초등학교와 중학교 고등학교 그리고 대학교까지 모두 다 다른 지역에서 나왔다는 걸 말씀드리고 싶습니다. 이게 뭐 특별한 이력까지 되겠느냐라고 생각을 하실 수도 있겠지만 저는 이러한 경험을 통해서 정말 다양한 사람들을 많이 만나왔고 또 다양한 집단과 사회 속에서 어 정말 빠른 적응 능력을 배웠다고 생각을 합니다. 그렇기 때문에 지금도 사실 다른 지역에 가서 일을 한다 라고 해도 저는 그게 어 놀랍다던지 좀 꺼려진다던지 하는 부분이 전혀 없고 오히려 늘 있었던 일처럼 아 이번에는 어떤 지역을 가게 될까 하는 오히려 조금 어 그런 호기심 그런 관심이 오히려 더 생길 것 같다고 생각을 합니다.,356,97,58580,16kHz,1874638,True,,1,2,16000,937280,58.58,2179.736,1205.718,-0.074,32348,-0.112,-23.541,0.119147,0.322977,1508.804,0.0,13043.507,"{""어"": 3, ""아"": 1, ""뭐"": 1, ""좀"": 1, ""사실"": 1}",7,97,0.0722,,,,,,
